"","gene_id","gene_symbol"
"36673","ENSG00000243227.3","RN7SL55P"
"36674","ENSG00000243230.1","RP11-286H14.8"
"36675","ENSG00000243232.6","PCDHAC2"
"36676","ENSG00000243234.1","CTD-2583A14.1"
"36677","ENSG00000243236.6","GSTA9P"
"36678","ENSG00000243238.1","IGKV2-30"
"36679","ENSG00000243243.5","AC073130.3"
"36680","ENSG00000243244.7","STON1"
"36681","ENSG00000243250.1","RPS6P16"
"36682","ENSG00000243254.3","RN7SL350P"
"36683","ENSG00000243256.1","RPL30P14"
"36684","ENSG00000243257.1","MTCO2P29"
"36685","ENSG00000243260.3","RN7SL558P"
"36686","ENSG00000243264.3","IGKV2D-29"
"36687","ENSG00000243265.1","RPL23AP55"
"36688","ENSG00000243267.3","RN7SL614P"
"36689","ENSG00000243273.1","RP11-166N6.2"
"36690","ENSG00000243274.3","RN7SL571P"
"36691","ENSG00000243276.6","RP11-384F7.1"
"36692","ENSG00000243279.4","PRAF2"
"36693","ENSG00000243280.2","RP11-477G18.2"
"36694","ENSG00000243284.1","VSIG8"
"36695","ENSG00000243287.2","RPS17P14"
"36696","ENSG00000243289.1","AGAP13P"
"36697","ENSG00000243290.3","IGKV1-12"
"36698","ENSG00000243295.2","CTD-2185K10.1"
"36699","ENSG00000243296.1","RP11-779P15.1"
"36700","ENSG00000243297.2","RPL31P61"
"36701","ENSG00000243302.3","RP11-274B21.2"
"36702","ENSG00000243303.1","RP11-268I9.1"
"36703","ENSG00000243304.3","CTC-428G20.1"
"36704","ENSG00000243305.1","RP11-362A9.3"
"36705","ENSG00000243307.2","POM121L6P"
"36706","ENSG00000243312.3","RP11-397E7.1"
"36707","ENSG00000243313.2","RN7SL285P"
"36708","ENSG00000243314.1","RP11-538P18.1"
"36709","ENSG00000243316.7","GUCY2GP"
"36710","ENSG00000243317.8","STMP1"
"36711","ENSG00000243319.7","FGF14-IT1"
"36712","ENSG00000243321.3","LINC01998"
"36713","ENSG00000243323.7","PTPRVP"
"36714","ENSG00000243328.1","RP11-520P18.1"
"36715","ENSG00000243333.3","RN7SL174P"
"36716","ENSG00000243335.10","KCTD7"
"36717","ENSG00000243338.3","RN7SL307P"
"36718","ENSG00000243339.3","RN7SL738P"
"36719","ENSG00000243345.1","RP11-458K10.3"
"36720","ENSG00000243346.3","RN7SL601P"
"36721","ENSG00000243347.2","LINC02045"
"36722","ENSG00000243349.2","RP11-445N18.7"
"36723","ENSG00000243352.3","RN7SL8P"
"36724","ENSG00000243353.1","RPS29P19"
"36725","ENSG00000243355.1","RP11-57G22.1"
"36726","ENSG00000243359.3","RN7SL815P"
"36727","ENSG00000243364.8","EFNA4"
"36728","ENSG00000243365.3","RN7SL278P"
"36729","ENSG00000243366.3","RN7SL60P"
"36730","ENSG00000243368.2","MCCC1-AS1"
"36731","ENSG00000243370.3","RN7SL775P"
"36732","ENSG00000243373.3","RN7SL173P"
"36733","ENSG00000243374.3","RN7SL72P"
"36734","ENSG00000243378.1","RP11-646E18.3"
"36735","ENSG00000243383.3","RN7SL89P"
"36736","ENSG00000243384.1","RP11-475O23.2"
"36737","ENSG00000243385.2","CTD-2110K23.1"
"36738","ENSG00000243388.1","RPL3P3"
"36739","ENSG00000243389.1","AC012442.5"
"36740","ENSG00000243396.1","RPL32P7"
"36741","ENSG00000243398.3","RN7SL141P"
"36742","ENSG00000243402.1","RP11-473O4.1"
"36743","ENSG00000243403.1","RP11-330L19.1"
"36744","ENSG00000243404.2","RPL35AP32"
"36745","ENSG00000243406.6","MRPS31P5"
"36746","ENSG00000243410.1","PSMD6-AS1"
"36747","ENSG00000243414.6","TICAM2"
"36748","ENSG00000243415.2","RP11-274H2.2"
"36749","ENSG00000243417.1","RPS3AP18"
"36750","ENSG00000243420.3","RN7SL734P"
"36751","ENSG00000243422.2","RPL23AP49"
"36752","ENSG00000243423.1","RP5-837J1.1"
"36753","ENSG00000243424.2","RN7SL107P"
"36754","ENSG00000243426.3","RN7SL454P"
"36755","ENSG00000243429.1","OR7E29P"
"36756","ENSG00000243431.1","RPL5P30"
"36757","ENSG00000243433.1","RP11-148K1.10"
"36758","ENSG00000243437.3","RN7SL370P"
"36759","ENSG00000243438.1","LARP1BP2"
"36760","ENSG00000243439.3","RN7SL352P"
"36761","ENSG00000243445.1","RP11-715J22.1"
"36762","ENSG00000243446.3","RN7SL284P"
"36763","ENSG00000243449.7","C4orf48"
"36764","ENSG00000243455.3","RPS18P13"
"36765","ENSG00000243466.1","IGKV1-5"
"36766","ENSG00000243468.5","INGX"
"36767","ENSG00000243469.1","RPL7P51"
"36768","ENSG00000243477.6","NAA80"
"36769","ENSG00000243478.9","AOX2P"
"36770","ENSG00000243479.3","MNX1-AS1"
"36771","ENSG00000243480.8","AMY2A"
"36772","ENSG00000243483.1","RP11-572M11.2"
"36773","ENSG00000243485.5","MIR1302-2HG"
"36774","ENSG00000243486.1","RP11-217E22.5"
"36775","ENSG00000243488.3","RN7SL337P"
"36776","ENSG00000243489.4","KRTAP10-11"
"36777","ENSG00000243491.1","RP11-521D12.5"
"36778","ENSG00000243494.1","CTC-550B14.1"
"36779","ENSG00000243495.1","GMFBP1"
"36780","ENSG00000243498.2","UBA52P5"
"36781","ENSG00000243499.1","RPS6P21"
"36782","ENSG00000243501.5","RP11-257K9.8"
"36783","ENSG00000243503.2","AC090453.1"
"36784","ENSG00000243504.1","RPS23P1"
"36785","ENSG00000243505.3","RN7SL240P"
"36786","ENSG00000243507.1","RP11-476M19.1"
"36787","ENSG00000243508.1","DNAJB6P7"
"36788","ENSG00000243509.6","TNFRSF6B"
"36789","ENSG00000243510.3","RN7SL111P"
"36790","ENSG00000243514.2","RPL32P33"
"36791","ENSG00000243516.1","RPL12P40"
"36792","ENSG00000243517.1","RP11-627K11.1"
"36793","ENSG00000243518.1","RP11-639F1.2"
"36794","ENSG00000243519.1","IGLVIVOR22-2"
"36795","ENSG00000243521.2","RPL5P33"
"36796","ENSG00000243531.1","RP11-740N7.3"
"36797","ENSG00000243532.3","RN7SL19P"
"36798","ENSG00000243537.1","RPL32P20"
"36799","ENSG00000243538.1","RPS26P28"
"36800","ENSG00000243539.3","RN7SL649P"
"36801","ENSG00000243541.3","RN7SL104P"
"36802","ENSG00000243543.9","WFDC6"
"36803","ENSG00000243544.3","RN7SL172P"
"36804","ENSG00000243546.3","RN7SL108P"
"36805","ENSG00000243547.1","HNRNPKP4"
"36806","ENSG00000243548.3","RN7SL101P"
"36807","ENSG00000243549.3","RN7SL705P"
"36808","ENSG00000243550.3","LINC01214"
"36809","ENSG00000243554.1","AC004967.7"
"36810","ENSG00000243560.3","RN7SL364P"
"36811","ENSG00000243562.3","RN7SL838P"
"36812","ENSG00000243566.7","UPK3B"
"36813","ENSG00000243568.2","RP11-2I17.1"
"36814","ENSG00000243572.1","LINC02017"
"36815","ENSG00000243574.2","RP11-264K23.1"
"36816","ENSG00000243581.1","RPS29P25"
"36817","ENSG00000243584.1","RP11-14I2.2"
"36818","ENSG00000243591.3","RN7SL282P"
"36819","ENSG00000243592.1","RPL17P22"
"36820","ENSG00000243593.1","LINC02049"
"36821","ENSG00000243596.1","RP11-758I14.2"
"36822","ENSG00000243601.1","RPL12P24"
"36823","ENSG00000243607.3","RPL35AP26"
"36824","ENSG00000243609.1","RPS2P44"
"36825","ENSG00000243613.1","RP11-216N14.8"
"36826","ENSG00000243620.2","RP11-649A16.1"
"36827","ENSG00000243621.1","AC003989.3"
"36828","ENSG00000243627.5","SMIM34A"
"36829","ENSG00000243629.2","LINC00880"
"36830","ENSG00000243633.3","RN7SL542P"
"36831","ENSG00000243635.1","RP11-281P11.1"
"36832","ENSG00000243636.1","RP11-164O23.7"
"36833","ENSG00000243641.3","OR13C7"
"36834","ENSG00000243642.3","RN7SL526P"
"36835","ENSG00000243643.1","TSPY20P"
"36836","ENSG00000243646.10","IL10RB"
"36837","ENSG00000243648.1","RP11-215P8.1"
"36838","ENSG00000243649.9","CFB"
"36839","ENSG00000243650.3","RN7SL834P"
"36840","ENSG00000243655.2","RP11-846F4.12"
"36841","ENSG00000243658.1","MTND5P16"
"36842","ENSG00000243659.1","RP11-4K3__A.3"
"36843","ENSG00000243660.11","ZNF487"
"36844","ENSG00000243661.1","WBP1LP1"
"36845","ENSG00000243663.1","RPS4XP14"
"36846","ENSG00000243664.1","RPS29P12"
"36847","ENSG00000243667.7","WDR92"
"36848","ENSG00000243669.2","RPL34P23"
"36849","ENSG00000243671.3","RN7SL761P"
"36850","ENSG00000243672.1","RPS3AP40"
"36851","ENSG00000243674.1","OR7E66P"
"36852","ENSG00000243675.1","RPL35AP9"
"36853","ENSG00000243678.12","NME2"
"36854","ENSG00000243679.1","RP11-274B21.3"
"36855","ENSG00000243680.1","RPL37P23"
"36856","ENSG00000243686.2","RPLP1P11"
"36857","ENSG00000243687.1","RPL35AP10"
"36858","ENSG00000243694.3","LINC02027"
"36859","ENSG00000243695.1","RP11-290L7.3"
"36860","ENSG00000243696.5","RP5-966M1.6"
"36861","ENSG00000243697.1","RP11-463O9.1"
"36862","ENSG00000243700.3","RN7SL598P"
"36863","ENSG00000243701.7","DUBR"
"36864","ENSG00000243702.3","RN7SL638P"
"36865","ENSG00000243704.3","RN7SL105P"
"36866","ENSG00000243705.1","RP11-178L8.1"
"36867","ENSG00000243708.11","PLA2G4B"
"36868","ENSG00000243709.1","LEFTY1"
"36869","ENSG00000243710.8","CFAP57"
"36870","ENSG00000243711.1","RPL21P116"
"36871","ENSG00000243715.1","CACNA2D3-AS1"
"36872","ENSG00000243716.10","NPIPB5"
"36873","ENSG00000243720.1","RPL21P127"
"36874","ENSG00000243721.1","RPL23AP63"
"36875","ENSG00000243723.3","RN7SL393P"
"36876","ENSG00000243725.7","TTC4"
"36877","ENSG00000243729.5","OR5V1"
"36878","ENSG00000243730.2","RPL29P3"
"36879","ENSG00000243733.1","RP11-80H8.3"
"36880","ENSG00000243738.3","RN7SL181P"
"36881","ENSG00000243742.5","RPLP0P2"
"36882","ENSG00000243744.2","CTC-232H10.1"
"36883","ENSG00000243746.1","EEF1A1P10"
"36884","ENSG00000243749.1","TMEM35B"
"36885","ENSG00000243753.5","HLA-L"
"36886","ENSG00000243758.1","RPL35AP15"
"36887","ENSG00000243759.1","ST13P15"
"36888","ENSG00000243761.1","RPL32P4"
"36889","ENSG00000243762.1","AC006547.8"
"36890","ENSG00000243766.8","HOTTIP"
"36891","ENSG00000243770.3","RN7SL65P"
"36892","ENSG00000243771.1","CTD-3131K8.1"
"36893","ENSG00000243772.8","KIR2DL3"
"36894","ENSG00000243775.2","OSTCP1"
"36895","ENSG00000243777.1","RP11-864G5.1"
"36896","ENSG00000243779.1","RP11-681N23.1"
"36897","ENSG00000243780.1","RP11-112N19.1"
"36898","ENSG00000243781.1","RP11-193H5.2"
"36899","ENSG00000243782.3","RN7SL78P"
"36900","ENSG00000243789.11","JMJD7"
"36901","ENSG00000243792.1","OR7E89P"
"36902","ENSG00000243794.1","SNRPCP10"
"36903","ENSG00000243795.1","LINC02044"
"36904","ENSG00000243797.6","CTB-111H14.1"
"36905","ENSG00000243799.1","PEX5L-AS1"
"36906","ENSG00000243801.3","RN7SL461P"
"36907","ENSG00000243802.2","RP11-390K5.1"
"36908","ENSG00000243806.1","RPL7P18"
"36909","ENSG00000243810.1","CFAP61-AS1"
"36910","ENSG00000243811.12","APOBEC3D"
"36911","ENSG00000243813.1","RP11-678L1.1"
"36912","ENSG00000243817.3","RN7SL189P"
"36913","ENSG00000243818.5","RP11-372E1.4"
"36914","ENSG00000243819.4","RN7SL832P"
"36915","ENSG00000243822.1","RP11-2G17.1"
"36916","ENSG00000243824.1","RPL12P6"
"36917","ENSG00000243828.2","RP11-307F22.2"
"36918","ENSG00000243829.1","CTB-33G10.1"
"36919","ENSG00000243830.2","RP11-113C12.2"
"36920","ENSG00000243831.1","RP1-81D8.4"
"36921","ENSG00000243832.1","LINC02000"
"36922","ENSG00000243836.5","WDR86-AS1"
"36923","ENSG00000243838.1","PSMC1P7"
"36924","ENSG00000243844.1","RPL17P33"
"36925","ENSG00000243845.3","RN7SL30P"
"36926","ENSG00000243847.3","RN7SL610P"
"36927","ENSG00000243849.2","CFAP44-AS1"
"36928","ENSG00000243853.1","ALDH7A1P3"
"36929","ENSG00000243854.3","RN7SL67P"
"36930","ENSG00000243855.1","RPL12P5"
"36931","ENSG00000243856.3","RN7SL551P"
"36932","ENSG00000243859.3","RPL5P17"
"36933","ENSG00000243861.1","RP11-656A15.1"
"36934","ENSG00000243864.1","RPS3AP50"
"36935","ENSG00000243870.3","RN7SL236P"
"36936","ENSG00000243871.3","RN7SL487P"
"36937","ENSG00000243872.3","RN7SL464P"
"36938","ENSG00000243873.1","HMGB1P36"
"36939","ENSG00000243877.1","HMGB1P38"
"36940","ENSG00000243883.3","RN7SL419P"
"36941","ENSG00000243885.1","RP11-278L15.2"
"36942","ENSG00000243886.1","RP11-575C1.1"
"36943","ENSG00000243888.1","RP11-548B3.3"
"36944","ENSG00000243889.1","TRBV8-1"
"36945","ENSG00000243894.1","RPS3AP16"
"36946","ENSG00000243896.4","OR2A7"
"36947","ENSG00000243900.3","RN7SL320P"
"36948","ENSG00000243902.6","ELFN2"
"36949","ENSG00000243903.1","RP11-285B24.1"
"36950","ENSG00000243904.1","RPSAP5"
"36951","ENSG00000243905.3","RN7SL679P"
"36952","ENSG00000243910.8","TUBA4B"
"36953","ENSG00000243911.3","RN7SL430P"
"36954","ENSG00000243914.1","RPL5P14"
"36955","ENSG00000243915.1","THAP12P2"
"36956","ENSG00000243916.1","RP11-6K23.1"
"36957","ENSG00000243918.1","EIF4BP8"
"36958","ENSG00000243920.2","RPS26P24"
"36959","ENSG00000243925.1","RPS24P18"
"36960","ENSG00000243926.2","TIPARP-AS1"
"36961","ENSG00000243927.6","MRPS6"
"36962","ENSG00000243929.1","RP11-61F5.1"
"36963","ENSG00000243930.1","RPS12P21"
"36964","ENSG00000243939.1","RP11-200A13.1"
"36965","ENSG00000243943.10","ZNF512"
"36966","ENSG00000243944.5","RP11-167H9.4"
"36967","ENSG00000243945.1","RP11-696F10.1"
"36968","ENSG00000243951.1","RN7SL308P"
"36969","ENSG00000243953.1","RP11-439C8.2"
"36970","ENSG00000243954.3","RN7SL743P"
"36971","ENSG00000243955.6","GSTA1"
"36972","ENSG00000243957.3","RN7SL647P"
"36973","ENSG00000243959.3","RN7SL684P"
"36974","ENSG00000243960.1","RP11-552M11.4"
"36975","ENSG00000243961.2","PARAL1"
"36976","ENSG00000243964.1","RPL23AP65"
"36977","ENSG00000243967.4","NBPF5P"
"36978","ENSG00000243968.2","RN7SL402P"
"36979","ENSG00000243969.1","RP11-439C8.1"
"36980","ENSG00000243970.3","PPIEL"
"36981","ENSG00000243974.1","VTI1BP1"
"36982","ENSG00000243976.2","RN7SL523P"
"36983","ENSG00000243977.1","H3P13"
"36984","ENSG00000243978.8","RTL9"
"36985","ENSG00000243979.2","RP11-347C18.1"
"36986","ENSG00000243980.3","RN7SL702P"
"36987","ENSG00000243981.4","RP11-368M16.3"
"36988","ENSG00000243986.2","ENO1P3"
"36989","ENSG00000243988.1","RPS24P17"
"36990","ENSG00000243989.9","ACY1"
"36991","ENSG00000243991.3","RN7SL447P"
"36992","ENSG00000243995.3","RP1-300I2.2"
"36993","ENSG00000244000.1","AC006366.3"
"36994","ENSG00000244002.1","RPSAP39"
"36995","ENSG00000244003.3","RN7SL143P"
"36996","ENSG00000244004.1","RPS3AP19"
"36997","ENSG00000244005.13","NFS1"
"36998","ENSG00000244006.3","RN7SL799P"
"36999","ENSG00000244009.1","B3GAT3P1"
"37000","ENSG00000244018.1","RPL35P6"
"37001","ENSG00000244019.1","RPS2P24"
"37002","ENSG00000244020.3","MT1HL1"
"37003","ENSG00000244021.4","RP11-50D9.1"
"37004","ENSG00000244024.1","LARP7P4"
"37005","ENSG00000244025.5","KRTAP19-3"
"37006","ENSG00000244026.6","FAM86DP"
"37007","ENSG00000244031.3","RPS3AP17"
"37008","ENSG00000244033.3","RN7SL228P"
"37009","ENSG00000244034.3","RN7SL424P"
"37010","ENSG00000244036.3","RP11-306G20.1"
"37011","ENSG00000244038.11","DDOST"
"37012","ENSG00000244039.1","RP11-379K17.2"
"37013","ENSG00000244040.7","IL12A-AS1"
"37014","ENSG00000244041.7","LINC01011"
"37015","ENSG00000244043.1","RPS27P27"
"37016","ENSG00000244044.3","RN7SL735P"
"37017","ENSG00000244045.13","TMEM199"
"37018","ENSG00000244048.1","RPS18P6"
"37019","ENSG00000244050.2","DEFB109F"
"37020","ENSG00000244052.1","RPL5P24"
"37021","ENSG00000244053.1","RPL13AP2"
"37022","ENSG00000244055.2","AC007566.10"
"37023","ENSG00000244056.3","RN7SL417P"
"37024","ENSG00000244057.5","LCE3C"
"37025","ENSG00000244060.2","RPS2P41"
"37026","ENSG00000244061.1","RP11-389C8.1"
"37027","ENSG00000244062.1","RP11-404G16.2"
"37028","ENSG00000244063.1","AC024704.2"
"37029","ENSG00000244065.1","MARK2P17"
"37030","ENSG00000244066.3","RN7SL148P"
"37031","ENSG00000244067.3","GSTA2"
"37032","ENSG00000244071.1","RPL9P33"
"37033","ENSG00000244073.1","RPS4XP6"
"37034","ENSG00000244076.1","CTC-512J14.1"
"37035","ENSG00000244080.3","RN7SL833P"
"37036","ENSG00000244081.1","RP11-350D23.4"
"37037","ENSG00000244083.1","RP11-170N16.1"
"37038","ENSG00000244086.1","RPS20P35"
"37039","ENSG00000244088.1","RPL23AP44"
"37040","ENSG00000244089.1","HMGB1P30"
"37041","ENSG00000244091.1","RN7SL483P"
"37042","ENSG00000244094.2","SPRR2F"
"37043","ENSG00000244097.1","RPS4XP17"
"37044","ENSG00000244099.1","RPS23P3"
"37045","ENSG00000244101.1","HMGN1P10"
"37046","ENSG00000244104.3","RN7SL659P"
"37047","ENSG00000244107.3","RN7SL250P"
"37048","ENSG00000244112.3","RN7SL508P"
"37049","ENSG00000244113.1","RP11-468H14.1"
"37050","ENSG00000244115.1","DNAJC25-GNG10"
"37051","ENSG00000244116.3","IGKV2-28"
"37052","ENSG00000244119.1","PDCL3P4"
"37053","ENSG00000244122.3","UGT1A7"
"37054","ENSG00000244124.1","ATP1B3-AS1"
"37055","ENSG00000244125.1","AC078882.1"
"37056","ENSG00000244128.7","LINC01322"
"37057","ENSG00000244130.1","UBE2Q2P9"
"37058","ENSG00000244131.2","RPSAP51"
"37059","ENSG00000244134.1","RPS12P20"
"37060","ENSG00000244137.1","RP11-99J16__A.2"
"37061","ENSG00000244139.3","RN7SL397P"
"37062","ENSG00000244142.1","ATP6V0CP2"
"37063","ENSG00000244144.1","RP11-757F18.3"
"37064","ENSG00000244146.1","RP11-366M4.2"
"37065","ENSG00000244151.1","RP11-148K1.12"
"37066","ENSG00000244153.1","WWP1P1"
"37067","ENSG00000244155.1","CYP4F34P"
"37068","ENSG00000244157.1","EIF4E2P2"
"37069","ENSG00000244158.1","CALHM6-AS1"
"37070","ENSG00000244159.1","RPS27AP13"
"37071","ENSG00000244161.1","FLNB-AS1"
"37072","ENSG00000244165.2","P2RY11"
"37073","ENSG00000244167.1","RP4-733B9.1"
"37074","ENSG00000244169.3","RN7SL120P"
"37075","ENSG00000244171.4","PBX2P1"
"37076","ENSG00000244176.1","RP11-810P12.1"
"37077","ENSG00000244183.1","PPIAP71"
"37078","ENSG00000244184.1","RP11-314A20.2"
"37079","ENSG00000244187.8","TMEM141"
"37080","ENSG00000244192.1","RP11-114H7.1"
"37081","ENSG00000244193.1","RP11-379K17.5"
"37082","ENSG00000244194.3","RN7SL218P"
"37083","ENSG00000244196.1","PPIAP15"
"37084","ENSG00000244197.3","RN7SL766P"
"37085","ENSG00000244198.7","ARHGEF35-AS1"
"37086","ENSG00000244199.1","EIF4EP3"
"37087","ENSG00000244203.2","FOXP1-AS1"
"37088","ENSG00000244213.1","ZFAND6P1"
"37089","ENSG00000244215.2","LINC02016"
"37090","ENSG00000244217.1","RPS4XP10"
"37091","ENSG00000244218.3","RN7SL81P"
"37092","ENSG00000244219.7","TMEM225B"
"37093","ENSG00000244222.2","OR7E121P"
"37094","ENSG00000244226.1","ILF2P1"
"37095","ENSG00000244227.7","LRRC77P"
"37096","ENSG00000244229.1","RPL26P35"
"37097","ENSG00000244230.3","RN7SL151P"
"37098","ENSG00000244231.1","CSPG4P2Y"
"37099","ENSG00000244232.3","RN7SL698P"
"37100","ENSG00000244234.3","GMCL2"
"37101","ENSG00000244235.2","RP11-589C21.1"
"37102","ENSG00000244236.3","RN7SL604P"
"37103","ENSG00000244237.1","RP11-1046B16.1"
"37104","ENSG00000244239.1","AC007009.1"
"37105","ENSG00000244242.2","IFITM10"
"37106","ENSG00000244244.2","RPS3AP42"
"37107","ENSG00000244245.1","RP11-120B7.1"
"37108","ENSG00000244246.1","ZNF736P8Y"
"37109","ENSG00000244247.2","LINC01995"
"37110","ENSG00000244249.1","RP11-441M10.1"
"37111","ENSG00000244251.1","RP11-64K12.1"
"37112","ENSG00000244253.1","RPS29P24"
"37113","ENSG00000244255.5","XXbac-BPG116M5.17"
"37114","ENSG00000244256.3","RN7SL130P"
"37115","ENSG00000244257.5","PKD1P1"
"37116","ENSG00000244259.1","AP000797.1"
"37117","ENSG00000244260.2","RP11-521D12.2"
"37118","ENSG00000244264.3","RN7SL597P"
"37119","ENSG00000244265.2","SIAH2-AS1"
"37120","ENSG00000244266.1","RP11-112N23.1"
"37121","ENSG00000244267.1","RPL34P22"
"37122","ENSG00000244268.1","RP11-529G21.2"
"37123","ENSG00000244270.1","RPL32P29"
"37124","ENSG00000244273.1","PGBD4P1"
"37125","ENSG00000244274.9","DBNDD2"
"37126","ENSG00000244278.1","AP000235.3"
"37127","ENSG00000244280.1","ECEL1P2"
"37128","ENSG00000244281.1","RP11-564P9.1"
"37129","ENSG00000244283.1","RPL23AP73"
"37130","ENSG00000244286.1","ITGB5-AS1"
"37131","ENSG00000244289.1","RPS3AP35"
"37132","ENSG00000244292.1","OR9N1P"
"37133","ENSG00000244294.3","RN7SL740P"
"37134","ENSG00000244295.2","RPS20P21"
"37135","ENSG00000244296.3","RN7SL168P"
"37136","ENSG00000244297.3","RN7SL465P"
"37137","ENSG00000244300.3","GATA2-AS1"
"37138","ENSG00000244301.6","AOX3P"
"37139","ENSG00000244302.2","PEX5L-AS2"
"37140","ENSG00000244306.11","DUXAP10"
"37141","ENSG00000244307.3","RN7SL395P"
"37142","ENSG00000244308.2","RN7SL762P"
"37143","ENSG00000244310.2","RP11-734K21.3"
"37144","ENSG00000244313.3","RP11-425L10.1"
"37145","ENSG00000244314.3","RN7SL36P"
"37146","ENSG00000244318.3","RN7SL252P"
"37147","ENSG00000244321.1","LINC01326"
"37148","ENSG00000244326.3","RN7SL814P"
"37149","ENSG00000244327.1","RP11-383G6.3"
"37150","ENSG00000244328.3","RN7SL845P"
"37151","ENSG00000244329.1","UBA52P9"
"37152","ENSG00000244331.1","CTB-47B8.1"
"37153","ENSG00000244332.1","RP11-119K6.6"
"37154","ENSG00000244335.3","RN7SL687P"
"37155","ENSG00000244337.2","AJ239322.3"
"37156","ENSG00000244342.5","LINC00698"
"37157","ENSG00000244345.1","RP11-654C22.2"
"37158","ENSG00000244346.1","RP11-531F16.3"
"37159","ENSG00000244349.1","HCG16"
"37160","ENSG00000244355.7","LY6G6D"
"37161","ENSG00000244356.3","RN7SL398P"
"37162","ENSG00000244357.3","RN7SL145P"
"37163","ENSG00000244358.1","RP11-88H10.2"
"37164","ENSG00000244361.1","RPL30P7"
"37165","ENSG00000244362.3","KRTAP19-7"
"37166","ENSG00000244363.3","RPL7P23"
"37167","ENSG00000244371.2","PFN1P8"
"37168","ENSG00000244372.3","RN7SL423P"
"37169","ENSG00000244376.3","RN7SL636P"
"37170","ENSG00000244378.1","RPS2P45"
"37171","ENSG00000244380.1","RP11-24C3.2"
"37172","ENSG00000244381.1","SDHDP3"
"37173","ENSG00000244383.2","FAM3D-AS1"
"37174","ENSG00000244384.3","RN7SL359P"
"37175","ENSG00000244389.3","RN7SL242P"
"37176","ENSG00000244390.2","RPS6P22"
"37177","ENSG00000244391.3","RN7SL330P"
"37178","ENSG00000244392.3","RN7SL869P"
"37179","ENSG00000244395.6","RBMY1D"
"37180","ENSG00000244398.1","RP11-466H18.1"
"37181","ENSG00000244399.3","RN7SL251P"
"37182","ENSG00000244400.2","RPS4XP12"
"37183","ENSG00000244402.3","RN7SL314P"
"37184","ENSG00000244404.3","RN7SL216P"
"37185","ENSG00000244405.8","ETV5"
"37186","ENSG00000244411.4","KRTAP5-7"
"37187","ENSG00000244413.1","RPL23AP56"
"37188","ENSG00000244414.7","CFHR1"
"37189","ENSG00000244422.3","RPL38P3"
"37190","ENSG00000244425.3","RN7SL268P"
"37191","ENSG00000244427.1","RPS3AP31"
"37192","ENSG00000244429.1","RP11-12N13.1"
"37193","ENSG00000244432.2","RPL39P28"
"37194","ENSG00000244436.2","RP11-428G5.1"
"37195","ENSG00000244437.1","IGKV3-15"
"37196","ENSG00000244441.1","RP11-359H3.1"
"37197","ENSG00000244451.1","RPL34P21"
"37198","ENSG00000244456.2","SPECC1P2"
"37199","ENSG00000244457.2","ENO1P1"
"37200","ENSG00000244459.2","RP11-1398P2.1"
"37201","ENSG00000244461.1","LINC02077"
"37202","ENSG00000244462.8","RBM12"
"37203","ENSG00000244464.2","RP11-201E8.1"
"37204","ENSG00000244468.1","RP11-206M11.7"
"37205","ENSG00000244470.2","RP11-395M19.1"
"37206","ENSG00000244471.6","RP11-78J21.5"
"37207","ENSG00000244474.6","UGT1A4"
"37208","ENSG00000244476.3","ERVFRD-1"
"37209","ENSG00000244479.7","OR2A1-AS1"
"37210","ENSG00000244480.1","AC005154.7"
"37211","ENSG00000244482.10","LILRA6"
"37212","ENSG00000244485.1","RPL18P13"
"37213","ENSG00000244486.9","SCARF2"
"37214","ENSG00000244490.1","RWDD4P1"
"37215","ENSG00000244491.1","RP3-508I15.18"
"37216","ENSG00000244493.1","SLC9A9-AS2"
"37217","ENSG00000244501.3","RN7SL623P"
"37218","ENSG00000244502.2","HDAC11-AS1"
"37219","ENSG00000244503.1","RP11-278L15.6"
